variable,comunidad,fecha,valor
Saldo de intercambios,cataluna,2023-06-01,475586.643
Saldo de intercambios,cataluna,2023-07-01,640193.024
Saldo de intercambios,cataluna,2023-08-01,258826.963
Saldo de intercambios,cataluna,2023-09-01,633875.678
Saldo de intercambios,cataluna,2023-10-01,879601.589
Saldo de intercambios,cataluna,2023-11-01,879027.919
Saldo de intercambios,cataluna,2023-12-01,439860.074
Saldo de intercambios,cataluna,2024-01-01,575903.28
Saldo de intercambios,cataluna,2024-02-01,665284.338
Saldo de intercambios,cataluna,2024-03-01,461030.455
Saldo de intercambios,cataluna,2024-04-01,329999.327
Saldo de intercambios,cataluna,2024-05-01,682549.173
Saldo de intercambios,cataluna,2024-06-01,421025.159
Saldo de intercambios,cataluna,2024-07-01,630451.113
Saldo de intercambios,cataluna,2024-08-01,560408.95
Saldo de intercambios,cataluna,2024-09-01,157010.908
Saldo de intercambios,cataluna,2024-10-01,172044.523
Saldo de intercambios,cataluna,2024-11-01,1176650.87
Saldo de intercambios,cataluna,2024-12-01,957435.741
Demanda en b.c.,cataluna,2023-01-01,4015718.606
Demanda en b.c.,cataluna,2023-02-01,3695417.406
Demanda en b.c.,cataluna,2023-03-01,3701945.975
Demanda en b.c.,cataluna,2023-04-01,3263401.562
Demanda en b.c.,cataluna,2023-05-01,3463493.03
Demanda en b.c.,cataluna,2023-06-01,3675454.365
Demanda en b.c.,cataluna,2023-07-01,4187142.2
Demanda en b.c.,cataluna,2023-08-01,3844046.868
Demanda en b.c.,cataluna,2023-09-01,3644818.069
Demanda en b.c.,cataluna,2023-10-01,3630919.3900000006
Demanda en b.c.,cataluna,2023-11-01,3579114.958
Demanda en b.c.,cataluna,2023-12-01,3708349.576
Demanda en b.c.,cataluna,2024-01-01,4020865.397
Demanda en b.c.,cataluna,2024-02-01,3622959.682
Demanda en b.c.,cataluna,2024-03-01,3615886.163
Demanda en b.c.,cataluna,2024-04-01,3419847.949
Demanda en b.c.,cataluna,2024-05-01,3441421.038
Demanda en b.c.,cataluna,2024-06-01,3475688.589
Demanda en b.c.,cataluna,2024-07-01,4123836.852
Demanda en b.c.,cataluna,2024-08-01,3862155.933
Demanda en b.c.,cataluna,2024-09-01,3462186.284
Demanda en b.c.,cataluna,2024-10-01,3632899.065
Demanda en b.c.,cataluna,2024-11-01,3608473.036
Demanda en b.c.,cataluna,2024-12-01,3826631.269
